index,gender,device,revenue,date,country
1098,male,android,5266,42633.70833,AUS
1099,male,android,5333,42634.70833,AUS
1100,male,android,5267,42635.70833,AUS
1101,male,android,4900,42636.70833,AUS
1102,male,android,4930,42637.70833,AUS
1103,male,android,4618,42638.70833,AUS
1104,male,android,4976,42639.70833,AUS
1105,male,android,5341,42640.70833,AUS
1106,male,android,5424,42641.70833,AUS
1107,male,android,5607,42642.70833,AUS
1108,male,android,4743,42643.70833,AUS
1109,male,android,4945,42644.70833,AUS
1110,male,android,4368,42645.70833,AUS
1111,male,android,4825,42646.70833,AUS
1112,male,android,5078,42647.70833,AUS
1113,male,android,6024,42648.70833,AUS
1114,male,android,5139,42649.70833,AUS
1115,male,android,5409,42650.70833,AUS
1116,male,android,4922,42651.70833,AUS
1117,male,android,4405,42652.70833,AUS
1118,male,android,5022,42653.70833,AUS
1119,male,android,5201,42654.70833,AUS
1120,male,android,5590,42655.70833,AUS
1121,male,android,5230,42656.70833,AUS
1122,male,android,5208,42657.70833,AUS
1123,male,android,4871,42658.70833,AUS
1124,male,android,4864,42659.70833,AUS
1125,male,android,5069,42660.70833,AUS
1126,male,android,5157,42661.70833,AUS
1127,male,android,5757,42662.70833,AUS
1128,male,android,6371,42663.70833,AUS
1129,male,android,5524,42664.70833,AUS
1130,male,android,5197,42665.70833,AUS
1131,male,android,4691,42666.70833,AUS
1132,male,android,5019,42667.70833,AUS
1133,male,android,5025,42668.70833,AUS
1134,male,android,5391,42669.70833,AUS
1135,male,android,5304,42670.70833,AUS
1136,male,android,5388,42671.70833,AUS
1137,male,android,5041,42672.70833,AUS
1138,male,android,4662,42673.70833,AUS
1139,male,android,4971,42674.70833,AUS
1140,male,android,5470,42675.70833,AUS
1141,male,android,5972,42676.70833,AUS
1142,male,android,5693,42677.70833,AUS
1143,male,android,5222,42678.70833,AUS
1144,male,android,5018,42679.70833,AUS
1145,male,android,4441,42680.66667,AUS
1146,male,android,5263,42681.66667,AUS
1147,male,android,5535,42682.66667,AUS
1148,male,android,5838,42683.66667,AUS
1149,male,android,5415,42684.66667,AUS
1150,male,android,5043,42685.66667,AUS
1151,male,android,4704,42686.66667,AUS
1152,male,android,4299,42687.66667,AUS
1153,male,android,4911,42688.66667,AUS
1154,male,android,4946,42689.66667,AUS
1155,male,android,5994,42690.66667,AUS
1156,male,android,5359,42691.66667,AUS
1157,male,android,5186,42692.66667,AUS
1158,male,android,5041,42693.66667,AUS
1159,male,android,4825,42694.66667,AUS
1160,male,android,4777,42695.66667,AUS
1161,male,android,4936,42696.66667,AUS
1162,male,android,5921,42697.66667,AUS
1163,male,android,4969,42698.66667,AUS
1164,male,android,4636,42699.66667,AUS
1165,male,android,4794,42700.66667,AUS
1166,male,android,4940,42701.66667,AUS
1167,male,android,4564,42702.66667,AUS
1168,male,android,4652,42703.66667,AUS
1169,male,android,5278,42704.66667,AUS
1170,male,android,5360,42705.66667,AUS
1171,male,android,4998,42706.66667,AUS
1172,male,android,4970,42707.66667,AUS
1173,male,android,4932,42708.66667,AUS
1174,male,android,4511,42709.66667,AUS
1175,male,android,5235,42710.66667,AUS
1176,male,android,5423,42711.66667,AUS
1177,male,android,5229,42712.66667,AUS
1178,male,android,5198,42713.66667,AUS
1179,male,android,5015,42714.66667,AUS
1180,male,android,5155,42715.66667,AUS
1181,male,android,4906,42716.66667,AUS
1182,male,android,5614,42717.66667,AUS
1183,male,android,6177,42718.66667,AUS
1184,male,android,5722,42719.66667,AUS
1185,male,android,5141,42720.66667,AUS
1186,male,android,5357,42721.66667,AUS
1187,male,android,4303,42722.66667,AUS
1188,male,android,5030,42723.66667,AUS
1189,male,android,5011,42724.66667,AUS
1190,male,android,6198,42725.66667,AUS
1191,male,android,5299,42726.66667,AUS
1192,male,android,5398,42727.66667,AUS
1193,male,android,5229,42728.66667,AUS
1194,male,android,4588,42729.66667,AUS
1195,male,android,5276,42730.66667,AUS
1196,male,android,5564,42731.66667,AUS
1197,male,android,5629,42732.66667,AUS
1198,male,android,5188,42733.66667,AUS
1199,male,android,5240,42734.66667,AUS
1200,male,android,4951,42735.66667,AUS
1,female,ios,3507,41536.70833,AUS
2,female,ios,3175,41537.70833,AUS
3,female,ios,2961,41538.70833,AUS
4,female,ios,2949,41539.70833,AUS
5,female,ios,2945,41540.70833,AUS
6,female,ios,3488,41541.70833,AUS
7,female,ios,3192,41542.70833,AUS
8,female,ios,3262,41543.70833,AUS
9,female,ios,3012,41544.70833,AUS
10,female,ios,2694,41545.70833,AUS
11,female,ios,2624,41546.70833,AUS
12,female,ios,3277,41547.70833,AUS
13,female,ios,3174,41548.70833,AUS
14,female,ios,3537,41549.70833,AUS
15,female,ios,3615,41550.70833,AUS
16,female,ios,3420,41551.70833,AUS
17,female,ios,3427,41552.70833,AUS
18,female,ios,2661,41553.70833,AUS
19,female,ios,2466,41554.70833,AUS
20,female,ios,3484,41555.70833,AUS
21,female,ios,3632,41556.70833,AUS
22,female,ios,4012,41557.70833,AUS
23,female,ios,2862,41558.70833,AUS
24,female,ios,3295,41559.70833,AUS
25,female,ios,2914,41560.70833,AUS
26,female,ios,3256,41561.70833,AUS
27,female,ios,2767,41562.70833,AUS
28,female,ios,3420,41563.70833,AUS
29,female,ios,3134,41564.70833,AUS
30,female,ios,3380,41565.70833,AUS
31,female,ios,2944,41566.70833,AUS
32,female,ios,2928,41567.70833,AUS
33,female,ios,2895,41568.70833,AUS
34,female,ios,3297,41569.70833,AUS
35,female,ios,3394,41570.70833,AUS
36,female,ios,3111,41571.70833,AUS
37,female,ios,3244,41572.70833,AUS
38,female,ios,3384,41573.70833,AUS
39,female,ios,2746,41574.70833,AUS
40,female,ios,3167,41575.70833,AUS
41,female,ios,3137,41576.70833,AUS
42,female,ios,3355,41577.70833,AUS
43,female,ios,3313,41578.70833,AUS
44,female,ios,2931,41579.70833,AUS
45,female,ios,3176,41580.70833,AUS
46,female,ios,2562,41581.66667,AUS
47,female,ios,3339,41582.66667,AUS
48,female,ios,3031,41583.66667,AUS
49,female,ios,3227,41584.66667,AUS
50,female,ios,3578,41585.66667,AUS
51,female,ios,3219,41586.66667,AUS
52,female,ios,2983,41587.66667,AUS
53,female,ios,2824,41588.66667,AUS
54,female,ios,3335,41589.66667,AUS
55,female,ios,3147,41590.66667,AUS
56,female,ios,3057,41591.66667,AUS
57,female,ios,3168,41592.66667,AUS
58,female,ios,2889,41593.66667,AUS
59,female,ios,2625,41594.66667,AUS
60,female,ios,2467,41595.66667,AUS
61,female,ios,2945,41596.66667,AUS
62,female,ios,3067,41597.66667,AUS
63,female,ios,3446,41598.66667,AUS
64,female,ios,3496,41599.66667,AUS
65,female,ios,2727,41600.66667,AUS
66,female,ios,2752,41601.66667,AUS
67,female,ios,3112,41602.66667,AUS
68,female,ios,3153,41603.66667,AUS
69,female,ios,3293,41604.66667,AUS
70,female,ios,3294,41605.66667,AUS
71,female,ios,3192,41606.66667,AUS
72,female,ios,2820,41607.66667,AUS
73,female,ios,2781,41608.66667,AUS
74,female,ios,2756,41609.66667,AUS
75,female,ios,2754,41610.66667,AUS
76,female,ios,3172,41611.66667,AUS
77,female,ios,3537,41612.66667,AUS
78,female,ios,2910,41613.66667,AUS
79,female,ios,3140,41614.66667,AUS
80,female,ios,2941,41615.66667,AUS
81,female,ios,2718,41616.66667,AUS
82,female,ios,2655,41617.66667,AUS
83,female,ios,2937,41618.66667,AUS
84,female,ios,3155,41619.66667,AUS
85,female,ios,3613,41620.66667,AUS
86,female,ios,3037,41621.66667,AUS
87,female,ios,3117,41622.66667,AUS
88,female,ios,2977,41623.66667,AUS
89,female,ios,2850,41624.66667,AUS
90,female,ios,2993,41625.66667,AUS
91,female,ios,3428,41626.66667,AUS
92,female,ios,3514,41627.66667,AUS
93,female,ios,3098,41628.66667,AUS
94,female,ios,2581,41629.66667,AUS
95,female,ios,2648,41630.66667,AUS
96,female,ios,3044,41631.66667,AUS
97,female,ios,3281,41632.66667,AUS
98,female,ios,3657,41633.66667,AUS
99,female,ios,2953,41634.66667,AUS
100,female,ios,3145,41635.66667,AUS
101,female,ios,2916,41636.66667,AUS
102,female,ios,3286,41637.66667,AUS
103,female,ios,3521,41638.66667,AUS
104,female,ios,3219,41639.66667,AUS
105,female,ios,3657,41640.66667,AUS
106,female,ios,3166,41641.66667,AUS
107,female,ios,3703,41642.66667,AUS
108,female,ios,3078,41643.66667,AUS
109,female,ios,2784,41644.66667,AUS
110,female,ios,3084,41645.66667,AUS
111,female,ios,3256,41646.66667,AUS
112,female,ios,3685,41647.66667,AUS
113,female,ios,3802,41648.66667,AUS
114,female,ios,3058,41649.66667,AUS
115,female,ios,3069,41650.66667,AUS
116,female,ios,2536,41651.66667,AUS
117,female,ios,3022,41652.66667,AUS
118,female,ios,2829,41653.66667,AUS
119,female,ios,3732,41654.66667,AUS
120,female,ios,3598,41655.66667,AUS
121,female,ios,2984,41656.66667,AUS
122,female,ios,2946,41657.66667,AUS
123,female,ios,2851,41658.66667,AUS
124,female,ios,3054,41659.66667,AUS
125,female,ios,3205,41660.66667,AUS
126,female,ios,3453,41661.66667,AUS
127,female,ios,3461,41662.66667,AUS
128,female,ios,3251,41663.66667,AUS
129,female,ios,3006,41664.66667,AUS
130,female,ios,2922,41665.66667,AUS
131,female,ios,2891,41666.66667,AUS
132,female,ios,3383,41667.66667,AUS
133,female,ios,4007,41668.66667,AUS
134,female,ios,3704,41669.66667,AUS
135,female,ios,3531,41670.66667,AUS
136,female,ios,2966,41671.66667,AUS
137,female,ios,2774,41672.66667,AUS
138,female,ios,2923,41673.66667,AUS
139,female,ios,3125,41674.66667,AUS
140,female,ios,3781,41675.66667,AUS
141,female,ios,3501,41676.66667,AUS
142,female,ios,2920,41677.66667,AUS
143,female,ios,2998,41678.66667,AUS
144,female,ios,2878,41679.66667,AUS
145,female,ios,2971,41680.66667,AUS
146,female,ios,3531,41681.66667,AUS
147,female,ios,3363,41682.66667,AUS
148,female,ios,3196,41683.66667,AUS
149,female,ios,3123,41684.66667,AUS
150,female,ios,2830,41685.66667,AUS
151,female,ios,2616,41686.66667,AUS
152,female,ios,2900,41687.66667,AUS
153,female,ios,3079,41688.66667,AUS
154,female,ios,3438,41689.66667,AUS
155,female,ios,3247,41690.66667,AUS
156,female,ios,3102,41691.66667,AUS
157,female,ios,3273,41692.66667,AUS
158,female,ios,2898,41693.66667,AUS
159,female,ios,2988,41694.66667,AUS
160,female,ios,3289,41695.66667,AUS
161,female,ios,3387,41696.66667,AUS
162,female,ios,3186,41697.66667,AUS
163,female,ios,3320,41698.66667,AUS
164,female,ios,2809,41699.66667,AUS
165,female,ios,2636,41700.66667,AUS
166,female,ios,3182,41701.66667,AUS
167,female,ios,3280,41702.66667,AUS
168,female,ios,3317,41703.66667,AUS
169,female,ios,3619,41704.66667,AUS
170,female,ios,3042,41705.66667,AUS
171,female,ios,2897,41706.66667,AUS
172,female,ios,2785,41707.70833,AUS
173,female,ios,3086,41708.70833,AUS
174,female,ios,3252,41709.70833,AUS
175,female,ios,3717,41710.70833,AUS
176,female,ios,2916,41711.70833,AUS
177,female,ios,3203,41712.70833,AUS
178,female,ios,3113,41713.70833,AUS
179,female,ios,3075,41714.70833,AUS
180,female,ios,3059,41715.70833,AUS
181,female,ios,3540,41716.70833,AUS
182,female,ios,3747,41717.70833,AUS
183,female,ios,3453,41718.70833,AUS
184,female,ios,3455,41719.70833,AUS
185,female,ios,3110,41720.70833,AUS
186,female,ios,2853,41721.70833,AUS
187,female,ios,2885,41722.70833,AUS
188,female,ios,3223,41723.70833,AUS
189,female,ios,3189,41724.70833,AUS
190,female,ios,3038,41725.70833,AUS
191,female,ios,3206,41726.70833,AUS
192,female,ios,3177,41727.70833,AUS
193,female,ios,3207,41728.70833,AUS
194,female,ios,3257,41729.70833,AUS
195,female,ios,3281,41730.70833,AUS
196,female,ios,3462,41731.70833,AUS
197,female,ios,3582,41732.70833,AUS
198,female,ios,3275,41733.70833,AUS
199,female,ios,3326,41734.70833,AUS
200,female,ios,2816,41735.70833,AUS
201,female,ios,3050,41736.70833,AUS
202,female,ios,3225,41737.70833,AUS
203,female,ios,3733,41738.70833,AUS
204,female,ios,3740,41739.70833,AUS
205,female,ios,3301,41740.70833,AUS
206,female,ios,2976,41741.70833,AUS
207,female,ios,2777,41742.70833,AUS
208,female,ios,3000,41743.70833,AUS
209,female,ios,3429,41744.70833,AUS
210,female,ios,3777,41745.70833,AUS
211,female,ios,3494,41746.70833,AUS
212,female,ios,3346,41747.70833,AUS
213,female,ios,3172,41748.70833,AUS
214,female,ios,3114,41749.70833,AUS
215,female,ios,3244,41750.70833,AUS
216,female,ios,3741,41751.70833,AUS
217,female,ios,3963,41752.70833,AUS
218,female,ios,3697,41753.70833,AUS
219,female,ios,3644,41754.70833,AUS
220,female,ios,2942,41755.70833,AUS
221,female,ios,2541,41756.70833,AUS
222,female,ios,3157,41757.70833,AUS
223,female,ios,3343,41758.70833,AUS
224,female,ios,4175,41759.70833,AUS
225,female,ios,3625,41760.70833,AUS
226,female,ios,3452,41761.70833,AUS
227,female,ios,2985,41762.70833,AUS
228,female,ios,3124,41763.70833,AUS
229,female,ios,3004,41764.70833,AUS
230,female,ios,3861,41765.70833,AUS
231,female,ios,3747,41766.70833,AUS
232,female,ios,3317,41767.70833,AUS
233,female,ios,3636,41768.70833,AUS
234,female,ios,3154,41769.70833,AUS
235,female,ios,3249,41770.70833,AUS
236,female,ios,3117,41771.70833,AUS
237,female,ios,3818,41772.70833,AUS
238,female,ios,4742,41773.70833,AUS
239,female,ios,3453,41774.70833,AUS
240,female,ios,3550,41775.70833,AUS
241,female,ios,3641,41776.70833,AUS
242,female,ios,3088,41777.70833,AUS
243,female,ios,3197,41778.70833,AUS
244,female,ios,3225,41779.70833,AUS
245,female,ios,4171,41780.70833,AUS
246,female,ios,3740,41781.70833,AUS
247,female,ios,3762,41782.70833,AUS
248,female,ios,3005,41783.70833,AUS
249,female,ios,2966,41784.70833,AUS
250,female,ios,3228,41785.70833,AUS
251,female,ios,3271,41786.70833,AUS
252,female,ios,3706,41787.70833,AUS
253,female,ios,3684,41788.70833,AUS
254,female,ios,3460,41789.70833,AUS
255,female,ios,3670,41790.70833,AUS
256,female,ios,2961,41791.70833,AUS
257,female,ios,3429,41792.70833,AUS
258,female,ios,3922,41793.70833,AUS
259,female,ios,4115,41794.70833,AUS
260,female,ios,4132,41795.70833,AUS
261,female,ios,3594,41796.70833,AUS
262,female,ios,3143,41797.70833,AUS
263,female,ios,3035,41798.70833,AUS
264,female,ios,3128,41799.70833,AUS
265,female,ios,3667,41800.70833,AUS
266,female,ios,3672,41801.70833,AUS
267,female,ios,3468,41802.70833,AUS
268,female,ios,3611,41803.70833,AUS
269,female,ios,3523,41804.70833,AUS
270,female,ios,3089,41805.70833,AUS
271,female,ios,3524,41806.70833,AUS
272,female,ios,3210,41807.70833,AUS
273,female,ios,3943,41808.70833,AUS
274,female,ios,3278,41809.70833,AUS
275,female,ios,3474,41810.70833,AUS
276,female,ios,3352,41811.70833,AUS
277,female,ios,3254,41812.70833,AUS
278,female,ios,3495,41813.70833,AUS
279,female,ios,3619,41814.70833,AUS
280,female,ios,3584,41815.70833,AUS
281,female,ios,3867,41816.70833,AUS
282,female,ios,3312,41817.70833,AUS
283,female,ios,3882,41818.70833,AUS
284,female,ios,2984,41819.70833,AUS
285,female,ios,3192,41820.70833,AUS
286,female,ios,4000,41821.70833,AUS
287,female,ios,3986,41822.70833,AUS
288,female,ios,4369,41823.70833,AUS
289,female,ios,3507,41824.70833,AUS
290,female,ios,3416,41825.70833,AUS
291,female,ios,3223,41826.70833,AUS
292,female,ios,3550,41827.70833,AUS
293,female,ios,3794,41828.70833,AUS
294,female,ios,3958,41829.70833,AUS
295,female,ios,3377,41830.70833,AUS
296,female,ios,3392,41831.70833,AUS
297,female,ios,3331,41832.70833,AUS
298,female,ios,3453,41833.70833,AUS
299,female,ios,3705,41834.70833,AUS
300,female,ios,3702,41835.70833,AUS
301,female,ios,4074,41836.70833,AUS
302,female,ios,3622,41837.70833,AUS
303,female,ios,3452,41838.70833,AUS
304,female,ios,4002,41839.70833,AUS
305,female,ios,3399,41840.70833,AUS
306,female,ios,3494,41841.70833,AUS
307,female,ios,3461,41842.70833,AUS
308,female,ios,3928,41843.70833,AUS
309,female,ios,3539,41844.70833,AUS
310,female,ios,3848,41845.70833,AUS
311,female,ios,3539,41846.70833,AUS
312,female,ios,3301,41847.70833,AUS
313,female,ios,3274,41848.70833,AUS
314,female,ios,3510,41849.70833,AUS
315,female,ios,3652,41850.70833,AUS
316,female,ios,3418,41851.70833,AUS
317,female,ios,3320,41852.70833,AUS
318,female,ios,3496,41853.70833,AUS
319,female,ios,3277,41854.70833,AUS
320,female,ios,3094,41855.70833,AUS
321,female,ios,3620,41856.70833,AUS
322,female,ios,4058,41857.70833,AUS
323,female,ios,3603,41858.70833,AUS
324,female,ios,3694,41859.70833,AUS
325,female,ios,3235,41860.70833,AUS
326,female,ios,3258,41861.70833,AUS
327,female,ios,3384,41862.70833,AUS
328,female,ios,3242,41863.70833,AUS
329,female,ios,4171,41864.70833,AUS
330,female,ios,3666,41865.70833,AUS
331,female,ios,3474,41866.70833,AUS
332,female,ios,3273,41867.70833,AUS
333,female,ios,2894,41868.70833,AUS
334,female,ios,3124,41869.70833,AUS
335,female,ios,2934,41870.70833,AUS
336,female,ios,3357,41871.70833,AUS
337,female,ios,3599,41872.70833,AUS
338,female,ios,3186,41873.70833,AUS
339,female,ios,3215,41874.70833,AUS
340,female,ios,3096,41875.70833,AUS
341,female,ios,3264,41876.70833,AUS
342,female,ios,2834,41877.70833,AUS
343,female,ios,3449,41878.70833,AUS
344,female,ios,3324,41879.70833,AUS
345,female,ios,3565,41880.70833,AUS
346,female,ios,2867,41881.70833,AUS
347,female,ios,3149,41882.70833,AUS
348,female,ios,3107,41883.70833,AUS
349,female,ios,3382,41884.70833,AUS
350,female,ios,3297,41885.70833,AUS
351,female,ios,3531,41886.70833,AUS
352,female,ios,3020,41887.70833,AUS
353,female,ios,3111,41888.70833,AUS
354,female,ios,2223,41889.70833,AUS
355,female,ios,3215,41890.70833,AUS
356,female,ios,3438,41891.70833,AUS
357,female,ios,3208,41892.70833,AUS
358,female,ios,3038,41893.70833,AUS
359,female,ios,2926,41894.70833,AUS
360,female,ios,3109,41895.70833,AUS
361,female,ios,2768,41896.70833,AUS
362,female,ios,3120,41897.70833,AUS
363,female,ios,3276,41898.70833,AUS
364,female,ios,3468,41899.70833,AUS
365,female,ios,3228,41900.70833,AUS
366,female,ios,3155,41901.70833,AUS
367,female,ios,3153,41902.70833,AUS
368,female,ios,2959,41903.70833,AUS
369,female,ios,3027,41904.70833,AUS
370,female,ios,2995,41905.70833,AUS
371,female,ios,3117,41906.70833,AUS
372,female,ios,3690,41907.70833,AUS
373,female,ios,3263,41908.70833,AUS
374,female,ios,3199,41909.70833,AUS
375,female,ios,2812,41910.70833,AUS
376,female,ios,3152,41911.70833,AUS
377,female,ios,3102,41912.70833,AUS
378,female,ios,3562,41913.70833,AUS
379,female,ios,3252,41914.70833,AUS
380,female,ios,3041,41915.70833,AUS
381,female,ios,3022,41916.70833,AUS
382,female,ios,2747,41917.70833,AUS
383,female,ios,2983,41918.70833,AUS
384,female,ios,3276,41919.70833,AUS
385,female,ios,3145,41920.70833,AUS
386,female,ios,3378,41921.70833,AUS
387,female,ios,2816,41922.70833,AUS
388,female,ios,2828,41923.70833,AUS
389,female,ios,2730,41924.70833,AUS
390,female,ios,3178,41925.70833,AUS
391,female,ios,3243,41926.70833,AUS
392,female,ios,3292,41927.70833,AUS
393,female,ios,3186,41928.70833,AUS
394,female,ios,2810,41929.70833,AUS
395,female,ios,3316,41930.70833,AUS
396,female,ios,2942,41931.70833,AUS
397,female,ios,2863,41932.70833,AUS
398,female,ios,3102,41933.70833,AUS
399,female,ios,3441,41934.70833,AUS
400,female,ios,3197,41935.70833,AUS
401,female,ios,3404,41936.70833,AUS
402,female,ios,2533,41937.70833,AUS
403,female,ios,2934,41938.70833,AUS
404,female,ios,2922,41939.70833,AUS
405,female,ios,3136,41940.70833,AUS
406,female,ios,3355,41941.70833,AUS
407,female,ios,3372,41942.70833,AUS
408,female,ios,2855,41943.70833,AUS
409,female,ios,3117,41944.70833,AUS
410,female,ios,2773,41945.66667,AUS
411,female,ios,2827,41946.66667,AUS
412,female,ios,3229,41947.66667,AUS
413,female,ios,3357,41948.66667,AUS
414,female,ios,3156,41949.66667,AUS
415,female,ios,3103,41950.66667,AUS
416,female,ios,2893,41951.66667,AUS
417,female,ios,2784,41952.66667,AUS
418,female,ios,2704,41953.66667,AUS
419,female,ios,3241,41954.66667,AUS
420,female,ios,3337,41955.66667,AUS
421,female,ios,3593,41956.66667,AUS
422,female,ios,3260,41957.66667,AUS
423,female,ios,2742,41958.66667,AUS
424,female,ios,2586,41959.66667,AUS
425,female,ios,2834,41960.66667,AUS
426,female,ios,2875,41961.66667,AUS
427,female,ios,3462,41962.66667,AUS
428,female,ios,3543,41963.66667,AUS
429,female,ios,3321,41964.66667,AUS
430,female,ios,3184,41965.66667,AUS
431,female,ios,2538,41966.66667,AUS
432,female,ios,3034,41967.66667,AUS
433,female,ios,2995,41968.66667,AUS
434,female,ios,3434,41969.66667,AUS
435,female,ios,3348,41970.66667,AUS
436,female,ios,3386,41971.66667,AUS
437,female,ios,3199,41972.66667,AUS
438,female,ios,2852,41973.66667,AUS
439,female,ios,2818,41974.66667,AUS
440,female,ios,3000,41975.66667,AUS
441,female,ios,3583,41976.66667,AUS
442,female,ios,3296,41977.66667,AUS
443,female,ios,3391,41978.66667,AUS
444,female,ios,3122,41979.66667,AUS
445,female,ios,2489,41980.66667,AUS
446,female,ios,3010,41981.66667,AUS
447,female,ios,3340,41982.66667,AUS
448,female,ios,3671,41983.66667,AUS
449,female,ios,3348,41984.66667,AUS
450,female,ios,3332,41985.66667,AUS
451,female,ios,3222,41986.66667,AUS
452,female,ios,3045,41987.66667,AUS
453,female,ios,2973,41988.66667,AUS
454,female,ios,3158,41989.66667,AUS
455,female,ios,3890,41990.66667,AUS
456,female,ios,3271,41991.66667,AUS
457,female,ios,3510,41992.66667,AUS
458,female,ios,3140,41993.66667,AUS
459,female,ios,2929,41994.66667,AUS
460,female,ios,3042,41995.66667,AUS
461,female,ios,3230,41996.66667,AUS
462,female,ios,3367,41997.66667,AUS
463,female,ios,3206,41998.66667,AUS
464,female,ios,2896,41999.66667,AUS
465,female,ios,2785,42000.66667,AUS
466,female,ios,2968,42001.66667,AUS
467,female,ios,3006,42002.66667,AUS
468,female,ios,3458,42003.66667,AUS
469,female,ios,3566,42004.66667,AUS
470,female,ios,3494,42005.66667,AUS
471,female,ios,2964,42006.66667,AUS
472,female,ios,3652,42007.66667,AUS
473,female,ios,3234,42008.66667,AUS
474,female,ios,2915,42009.66667,AUS
475,female,ios,2997,42010.66667,AUS
476,female,ios,3404,42011.66667,AUS
477,female,ios,3408,42012.66667,AUS
478,female,ios,3118,42013.66667,AUS
479,female,ios,3039,42014.66667,AUS
480,female,ios,3209,42015.66667,AUS
481,female,ios,2974,42016.66667,AUS
482,female,ios,3297,42017.66667,AUS
483,female,ios,3715,42018.66667,AUS
484,female,ios,3262,42019.66667,AUS
485,female,ios,3077,42020.66667,AUS
486,female,ios,3002,42021.66667,AUS
487,female,ios,3185,42022.66667,AUS
488,female,ios,2782,42023.66667,AUS
489,female,ios,3283,42024.66667,AUS
490,female,ios,3308,42025.66667,AUS
491,female,ios,3280,42026.66667,AUS
492,female,ios,2968,42027.66667,AUS
493,female,ios,3013,42028.66667,AUS
494,female,ios,2962,42029.66667,AUS
495,female,ios,2684,42030.66667,AUS
496,female,ios,2947,42031.66667,AUS
497,female,ios,3125,42032.66667,AUS
498,female,ios,3338,42033.66667,AUS
499,female,ios,3085,42034.66667,AUS
500,female,ios,2928,42035.66667,AUS
501,female,ios,2937,42036.66667,AUS
502,female,ios,2822,42037.66667,AUS
503,female,ios,2791,42038.66667,AUS
504,female,ios,3344,42039.66667,AUS
505,female,ios,3509,42040.66667,AUS
506,female,ios,3112,42041.66667,AUS
507,female,ios,3018,42042.66667,AUS
508,female,ios,2953,42043.66667,AUS
509,female,ios,2937,42044.66667,AUS
510,female,ios,3222,42045.66667,AUS
511,female,ios,3812,42046.66667,AUS
512,female,ios,3244,42047.66667,AUS
513,female,ios,3030,42048.66667,AUS
514,female,ios,2979,42049.66667,AUS
515,female,ios,2765,42050.66667,AUS
516,female,ios,3157,42051.66667,AUS
517,female,ios,3019,42052.66667,AUS
518,female,ios,3396,42053.66667,AUS
519,female,ios,3312,42054.66667,AUS
520,female,ios,2946,42055.66667,AUS
521,female,ios,2947,42056.66667,AUS
522,female,ios,2826,42057.66667,AUS
523,female,ios,3095,42058.66667,AUS
524,female,ios,3029,42059.66667,AUS
525,female,ios,3641,42060.66667,AUS
526,female,ios,3239,42061.66667,AUS
527,female,ios,3143,42062.66667,AUS
528,female,ios,3222,42063.66667,AUS
529,female,ios,2856,42064.66667,AUS
530,female,ios,3158,42065.66667,AUS
531,female,ios,3284,42066.66667,AUS
532,female,ios,3556,42067.66667,AUS
533,female,ios,3613,42068.66667,AUS
534,female,ios,3046,42069.66667,AUS
535,female,ios,3212,42070.66667,AUS
536,female,ios,3121,42071.70833,AUS
537,female,ios,3316,42072.70833,AUS
538,female,ios,3683,42073.70833,AUS
539,female,ios,3784,42074.70833,AUS
540,female,ios,3632,42075.70833,AUS
541,female,ios,3659,42076.70833,AUS
542,female,ios,3480,42077.70833,AUS
543,female,ios,2791,42078.70833,AUS
544,female,ios,3012,42079.70833,AUS
545,female,ios,3253,42080.70833,AUS
546,female,ios,3609,42081.70833,AUS
547,female,ios,3856,42082.70833,AUS
548,female,ios,3330,42083.70833,AUS
549,female,ios,3055,42084.70833,AUS
550,female,ios,3268,42085.70833,AUS
551,female,ios,3201,42086.70833,AUS
552,female,ios,3203,42087.70833,AUS
553,female,ios,3503,42088.70833,AUS
554,female,ios,3409,42089.70833,AUS
555,female,ios,3172,42090.70833,AUS
556,female,ios,3343,42091.70833,AUS
557,female,ios,3029,42092.70833,AUS
558,female,ios,3229,42093.70833,AUS
559,female,ios,3288,42094.70833,AUS
560,female,ios,4243,42095.70833,AUS
561,female,ios,3750,42096.70833,AUS
562,female,ios,3429,42097.70833,AUS
563,female,ios,3194,42098.70833,AUS
564,female,ios,2855,42099.70833,AUS
565,female,ios,3112,42100.70833,AUS
566,female,ios,3265,42101.70833,AUS
567,female,ios,3625,42102.70833,AUS
568,female,ios,4123,42103.70833,AUS
569,female,ios,3247,42104.70833,AUS
570,female,ios,3062,42105.70833,AUS
571,female,ios,3447,42106.70833,AUS
572,female,ios,3109,42107.70833,AUS
573,female,ios,3392,42108.70833,AUS
574,female,ios,4151,42109.70833,AUS
575,female,ios,3260,42110.70833,AUS
576,female,ios,3470,42111.70833,AUS
577,female,ios,3390,42112.70833,AUS
578,female,ios,2891,42113.70833,AUS
579,female,ios,3096,42114.70833,AUS
580,female,ios,3420,42115.70833,AUS
581,female,ios,3780,42116.70833,AUS
582,female,ios,3770,42117.70833,AUS
583,female,ios,3600,42118.70833,AUS
584,female,ios,3032,42119.70833,AUS
585,female,ios,3244,42120.70833,AUS
586,female,ios,3176,42121.70833,AUS
587,female,ios,3378,42122.70833,AUS
588,female,ios,3717,42123.70833,AUS
589,female,ios,3843,42124.70833,AUS
590,female,ios,3788,42125.70833,AUS
591,female,ios,3525,42126.70833,AUS
592,female,ios,2977,42127.70833,AUS
593,female,ios,3372,42128.70833,AUS
594,female,ios,3794,42129.70833,AUS
595,female,ios,3867,42130.70833,AUS
596,female,ios,3952,42131.70833,AUS
