uid,reg_date,device,gender,country,age
21399384,42705.66667,and,M,CAN,23
62428867,43096.66667,iOS,F,USA,40
81706117,42723.66667,and,F,TUR,39
77376326,42941.70833,and,F,TUR,15
12691232,42966.70833,iOS,M,DEU,19
94512311,42928.70833,and,M,USA,15
26144202,43066.66667,and,M,USA,51
64201314,42929.70833,and,F,CAN,26
61888511,42918.70833,iOS,F,USA,15
42854444,43165.66667,and,M,USA,16
90998851,42971.70833,and,M,BRA,51
20227743,43035.70833,and,F,USA,16
68997884,43096.66667,iOS,M,DEU,15
39330328,43176.70833,and,M,USA,23
19014883,42711.66667,and,F,USA,21
52004603,42327.66667,iOS,M,USA,21
60071570,42700.66667,and,F,BRA,25
94178393,42900.70833,and,F,USA,60
19460446,42999.70833,and,M,BRA,21
75952382,42292.70833,and,F,DEU,23
31503505,43141.66667,and,F,BRA,31
13833349,42362.66667,iOS,F,BRA,15
51184352,43115.66667,and,M,TUR,16
62448723,43174.70833,and,F,TUR,39
89555217,42442.70833,iOS,F,TUR,22
47598494,42661.70833,and,M,USA,31
92263253,43046.66667,iOS,M,USA,35
79862539,42276.70833,iOS,M,USA,44
21636862,42377.66667,and,M,BRA,19
52964806,42299.70833,and,F,BRA,20
71171638,42832.70833,and,M,BRA,27
43851162,43086.66667,iOS,M,BRA,40
65764611,43139.66667,and,F,BRA,18
90283119,42949.70833,iOS,M,USA,28
45771231,42713.66667,and,F,USA,24
72185077,43151.66667,iOS,F,BRA,16
65508756,43171.70833,and,M,BRA,15
94323643,42402.66667,and,F,DEU,15
62945807,43114.66667,iOS,F,BRA,20
62817728,42851.70833,iOS,M,TUR,24
60668527,42490.70833,iOS,M,USA,15
29276597,42728.66667,and,M,BRA,16
12117807,42516.70833,iOS,F,DEU,15
41572600,42245.70833,and,M,FRA,16
67548461,43090.66667,iOS,M,DEU,17
31578667,43043.70833,and,F,BRA,15
24017516,43126.66667,and,F,USA,26
32997318,42563.70833,iOS,F,BRA,42
69861066,42858.70833,and,F,USA,18
93873097,42433.66667,and,M,BRA,33
15619946,42889.70833,and,M,USA,37
54585082,43013.70833,iOS,F,BRA,42
13501483,43133.66667,and,F,DEU,33
67161678,42653.70833,and,M,USA,17
66230721,43070.66667,and,M,BRA,35
44965882,42995.70833,iOS,M,TUR,23
92909834,43169.66667,iOS,M,USA,19
91112281,43138.66667,iOS,M,USA,21
65524766,43134.66667,and,M,BRA,31
60897219,42838.70833,and,F,BRA,22
51822272,42170.70833,and,M,USA,19
18173068,42282.70833,and,M,USA,18
23506404,42704.66667,iOS,F,DEU,26
28535337,43174.70833,and,F,DEU,23
88249223,42325.66667,and,M,BRA,35
78274473,42411.66667,iOS,F,BRA,15
24765727,43147.66667,and,F,TUR,16
57665876,43046.66667,and,M,USA,16
75795365,42959.70833,and,F,USA,18
15971820,42717.66667,iOS,M,USA,21
70762672,42748.66667,iOS,M,TUR,47
11882617,42836.70833,iOS,M,TUR,15
80065648,42544.70833,and,F,TUR,19
87753043,42981.70833,iOS,F,DEU,21
38010673,43008.70833,iOS,F,BRA,20
16538953,43106.66667,and,M,DEU,16
34472257,42797.66667,iOS,M,USA,17
27485645,43044.66667,and,M,FRA,45
95987577,42507.70833,and,F,BRA,25
35489549,43112.66667,iOS,F,USA,17
87668987,42382.66667,and,M,TUR,22
45944661,43156.66667,and,F,DEU,15
63658779,42575.70833,and,M,USA,15
38338800,42894.70833,and,M,BRA,65
56444871,42812.70833,iOS,F,USA,16
76412246,43052.66667,and,M,USA,16
95271766,43151.66667,iOS,F,BRA,15
99950412,43091.66667,and,F,USA,32
34152706,42930.70833,and,M,USA,31
56599905,42358.66667,and,F,BRA,20
51610222,42578.70833,and,F,BRA,29
58579823,42936.70833,iOS,M,USA,29
15924046,42760.66667,and,F,BRA,16
46316346,43169.66667,and,M,USA,16
35486867,42947.70833,iOS,F,FRA,15
51787356,42732.66667,and,F,BRA,41
91546213,43160.66667,iOS,F,TUR,17
17134166,42763.66667,iOS,M,USA,18
28822094,43047.66667,iOS,F,BRA,36
48511432,42628.70833,and,F,BRA,19
37006017,42969.70833,iOS,F,BRA,17
33336432,42936.70833,iOS,F,DEU,18
87113240,42147.70833,and,F,DEU,48
42377576,42810.70833,and,M,FRA,24
13935437,43034.70833,iOS,F,BRA,18
44236840,43055.66667,and,F,BRA,40
73477125,42196.70833,iOS,M,BRA,18
83514308,42831.70833,and,M,BRA,30
34423268,43150.66667,iOS,M,BRA,34
46524160,43126.66667,iOS,M,BRA,26
84996032,42488.70833,iOS,M,BRA,28
24944540,43085.66667,and,F,USA,16
78555569,42422.66667,and,F,BRA,17
25247708,42593.70833,and,M,USA,16
97834431,42550.70833,iOS,F,USA,25
77081567,43027.70833,iOS,F,USA,18
80099052,42990.70833,iOS,M,USA,16
90507472,43087.66667,iOS,F,USA,19
15540154,42674.70833,and,M,TUR,15
29665710,42512.70833,iOS,M,USA,34
47246132,43109.66667,and,F,USA,21
89467619,43149.66667,and,F,FRA,23
56621807,43021.70833,and,F,FRA,15
74412566,42902.70833,and,M,CAN,20
24212581,43168.66667,iOS,M,USA,18
69559087,43158.66667,iOS,F,USA,19
87342286,42987.70833,and,M,CAN,16
34754846,43143.66667,iOS,F,USA,34
12111043,42734.66667,and,F,BRA,23
89012681,42957.70833,and,M,USA,15
60949382,43108.66667,iOS,M,USA,15
49821149,42963.70833,iOS,F,USA,25
94876770,42734.66667,and,M,USA,20
81146096,42696.66667,iOS,M,USA,17
61861469,42929.70833,iOS,F,USA,19
29991288,42956.70833,iOS,M,CAN,15
94649106,43160.66667,and,M,TUR,15
48045435,43114.66667,and,F,DEU,16
44958484,43167.66667,iOS,M,USA,21
51799187,42620.70833,iOS,F,BRA,21
68697637,43033.70833,and,M,BRA,16
42794168,42589.70833,iOS,F,FRA,37
30887768,42729.66667,and,F,FRA,23
17369463,42786.66667,and,M,TUR,26
68146826,43151.66667,iOS,M,USA,17
35359062,42723.66667,iOS,F,USA,15
25598742,42978.70833,iOS,M,USA,18
70525575,43141.66667,and,M,BRA,16
85396697,42875.70833,iOS,F,TUR,29
46005129,42912.70833,and,F,USA,15
48371280,43029.70833,and,M,USA,15
56705843,42861.70833,and,F,TUR,21
98681867,43173.70833,and,F,BRA,38
32925878,43132.66667,and,F,USA,23
12815409,42941.70833,iOS,M,TUR,27
37566595,42193.70833,iOS,M,BRA,22
77872505,43150.66667,and,M,BRA,16
79597830,42838.70833,and,M,CAN,38
16699158,42176.70833,iOS,M,TUR,16
23612611,42785.66667,and,M,USA,24
99379313,43126.66667,and,F,USA,21
34659704,42717.66667,iOS,F,USA,15
89270973,42189.70833,and,M,USA,15
35500041,42591.70833,and,F,USA,29
27762429,42589.70833,and,M,BRA,31
68218284,42944.70833,and,F,USA,20
32645066,43110.66667,iOS,M,USA,21
22075578,42874.70833,iOS,M,DEU,41
26913456,42924.70833,and,M,USA,24
17369914,43159.66667,and,M,DEU,23
70027657,43133.66667,and,F,DEU,16
84443337,42394.66667,iOS,F,BRA,16
20671961,42994.70833,and,F,FRA,43
29189479,43123.66667,and,M,CAN,20
67066842,42793.66667,and,M,BRA,25
27462900,42883.70833,and,M,BRA,20
44264511,42489.70833,iOS,M,BRA,18
94550598,43119.66667,and,F,USA,18
16421275,42574.70833,and,F,TUR,18
57734113,43069.66667,iOS,F,BRA,23
50049430,43175.70833,and,F,BRA,16
69797481,43162.66667,and,F,USA,16
86087632,42641.70833,and,F,USA,24
21246228,43150.66667,and,F,USA,23
63427081,43050.66667,and,F,BRA,17
63077412,42427.66667,iOS,M,USA,18
62559319,42886.70833,and,F,TUR,19
49962121,43163.66667,and,F,DEU,18
90872495,42771.66667,and,M,USA,17
44372581,43080.66667,and,F,BRA,15
35715222,42931.70833,iOS,M,BRA,40
13051658,42571.70833,iOS,M,BRA,26
72956593,42988.70833,and,F,USA,15
20944220,42421.66667,and,M,USA,30
19500521,43149.66667,iOS,F,BRA,16
36104405,42912.70833,iOS,F,USA,24
17850528,43104.66667,and,F,DEU,15
53989809,43027.70833,and,F,BRA,50
64077483,43051.66667,and,M,USA,28
98463961,42885.70833,iOS,M,USA,18
37682083,42921.70833,and,F,BRA,18
69579858,43173.70833,and,F,TUR,37
84955733,42644.70833,and,M,DEU,17
96526345,43098.66667,iOS,F,FRA,24
55997413,42275.70833,and,M,BRA,21
16407747,42381.66667,and,M,USA,18
60020476,42744.66667,iOS,F,USA,18
27501425,43144.66667,iOS,M,CAN,38
82338910,42624.70833,and,M,BRA,21
17157234,42718.66667,iOS,F,BRA,22
33682449,43085.66667,iOS,F,USA,16
17184673,43048.66667,and,F,USA,20
36485328,43133.66667,and,F,BRA,18
17194380,42850.70833,iOS,F,DEU,25
75962817,42939.70833,and,F,USA,25
40777923,42119.70833,iOS,F,DEU,16
96323052,42520.70833,and,F,USA,49
64956284,43108.66667,iOS,F,BRA,34
82169402,42922.70833,iOS,F,USA,15
94942573,42880.70833,iOS,M,DEU,17
78397985,43163.66667,iOS,F,CAN,24
94120007,43124.66667,and,M,BRA,16
34101390,42686.66667,and,F,BRA,27
56096719,42731.66667,iOS,M,CAN,16
21565556,42560.70833,iOS,M,BRA,19
62338077,43073.66667,and,M,DEU,28
78873238,43129.66667,and,M,FRA,30
71288114,42816.70833,iOS,F,USA,15
86285411,43151.66667,iOS,M,TUR,22
20552194,43094.66667,and,M,USA,15
25331706,43012.70833,iOS,M,FRA,16
35040426,42332.66667,iOS,M,BRA,17
57669438,43142.66667,and,M,CAN,20
64375617,42263.70833,and,M,CAN,58
31619746,42971.70833,and,M,FRA,25
56725892,43152.66667,and,F,BRA,29
93326994,42475.70833,and,F,USA,37
51989681,42348.66667,and,M,USA,27
68866706,42696.66667,iOS,M,USA,22
86069571,42361.66667,and,F,FRA,20
31104824,42981.70833,and,F,BRA,15
69812477,42348.66667,and,F,BRA,20
78473438,43006.70833,and,M,TUR,29
77689315,42930.70833,iOS,F,BRA,30
51887392,42498.70833,and,M,USA,17
14401597,42719.66667,iOS,M,USA,20
66354034,43056.66667,and,F,BRA,16
72361389,42970.70833,iOS,M,USA,24
61131187,43170.70833,iOS,F,USA,36
11678352,43150.66667,and,M,CAN,42
25506572,42832.70833,iOS,F,BRA,15
89458025,42884.70833,iOS,M,BRA,15
86708384,42573.70833,iOS,F,USA,28
15910507,43167.66667,iOS,F,USA,16
49660472,42377.66667,iOS,F,USA,27
25475587,42384.66667,and,F,BRA,30
42726177,43161.66667,iOS,F,USA,34
65193270,43018.70833,and,F,USA,19
31846047,42843.70833,and,M,USA,22
69736110,43117.66667,and,F,BRA,44
80451170,43056.66667,iOS,M,USA,24
73329752,42865.70833,and,M,TUR,19
25505594,43175.70833,iOS,M,BRA,19
53494037,43134.66667,iOS,M,BRA,50
64144549,42945.70833,and,M,USA,18
35306654,42615.70833,and,F,USA,15
46389330,42955.70833,iOS,M,USA,31
55405893,42850.70833,and,M,BRA,26
54181216,42421.66667,iOS,F,USA,35
84973576,42992.70833,iOS,F,USA,38
16155598,42702.66667,and,M,FRA,17
19202166,42520.70833,and,F,USA,45
55667065,42891.70833,iOS,F,DEU,22
55935247,42908.70833,and,F,BRA,29
79369018,42841.70833,and,M,USA,26
90401000,43095.66667,and,F,BRA,22
32394582,43084.66667,iOS,F,DEU,18
55140555,43171.70833,iOS,M,FRA,15
32935432,42418.66667,iOS,F,USA,17
51500888,42938.70833,iOS,F,USA,26
44559915,42959.70833,and,M,BRA,24
64148044,43035.70833,iOS,M,USA,22
57538883,43151.66667,and,F,TUR,43
94964592,42588.70833,and,F,BRA,23
41652893,42987.70833,iOS,M,TUR,22
38977540,42950.70833,and,F,BRA,17
90171970,42612.70833,and,F,BRA,22
24382984,42568.70833,iOS,F,USA,17
50138226,42914.70833,iOS,F,FRA,22
82159561,42645.70833,iOS,F,CAN,66
43730974,42756.66667,and,F,BRA,20
64469215,43061.66667,and,M,BRA,37
13727927,43110.66667,and,M,DEU,21
85533718,43019.70833,and,M,BRA,57
31781511,43176.70833,iOS,F,FRA,18
71564723,43151.66667,iOS,F,DEU,25
81359431,43037.70833,iOS,F,USA,29
43970284,42636.70833,iOS,M,FRA,55
93847739,42523.70833,and,M,DEU,32
20440524,43096.66667,and,F,BRA,15
88253015,42561.70833,and,M,USA,29
32721791,42921.70833,iOS,M,FRA,18
13780732,43110.66667,and,F,CAN,18
40810736,42846.70833,and,F,BRA,17
36103607,42433.66667,and,F,BRA,15
29793168,42580.70833,iOS,F,USA,36
56399533,43155.66667,iOS,F,USA,15
86766122,43109.66667,and,M,TUR,36
52032948,42950.70833,iOS,F,CAN,41
40984220,42584.70833,iOS,M,USA,20
21866817,42719.66667,and,F,USA,45
58033691,42642.70833,and,F,USA,17
32893309,42760.66667,iOS,M,BRA,24
79130326,42692.66667,and,M,USA,24
97944146,43139.66667,and,M,USA,18
57437477,42505.70833,and,M,USA,26
17173371,42847.70833,and,F,USA,15
79319607,42991.70833,iOS,M,BRA,36
87155009,42781.66667,and,M,FRA,23
18262461,43006.70833,iOS,M,USA,25
74704634,42879.70833,iOS,F,USA,26
62382975,42954.70833,iOS,F,BRA,30
20428918,43126.66667,iOS,M,USA,16
31744178,43157.66667,and,M,DEU,19
24520090,43042.70833,and,M,USA,19
36694022,42872.70833,iOS,M,TUR,18
86872741,43108.66667,and,F,DEU,15
55378555,42611.70833,and,F,BRA,18
91374018,43057.66667,iOS,F,CAN,43
82427904,42920.70833,iOS,F,BRA,19
74738881,43126.66667,and,M,USA,17
30260042,43117.66667,and,F,TUR,43
66997180,43115.66667,iOS,M,USA,20
79689437,43004.70833,and,F,TUR,19
98628596,43079.66667,and,F,BRA,22
43776145,43173.70833,and,F,BRA,25
86014792,42768.66667,iOS,M,FRA,16
62214819,42641.70833,and,F,FRA,40
40062156,43061.66667,and,M,TUR,17
49356409,42681.66667,iOS,M,USA,25
61372583,42843.70833,iOS,M,USA,29
77663265,42548.70833,iOS,M,USA,73
87479771,42944.70833,and,M,USA,25
32848147,42868.70833,and,M,FRA,18
24623791,42674.70833,and,M,BRA,22
16079363,42337.66667,and,M,DEU,17
44822708,42976.70833,and,M,DEU,54
47336431,42986.70833,and,M,DEU,19
38699351,43135.66667,iOS,F,DEU,17
19638244,43123.66667,iOS,M,BRA,18
46333866,42804.66667,iOS,M,USA,20
60224771,43034.70833,iOS,M,USA,25
68187220,42476.70833,and,M,BRA,22
42713185,42931.70833,iOS,M,FRA,16
60642392,43162.66667,iOS,F,USA,34
44839848,42303.70833,and,F,USA,23
73708482,42742.66667,and,M,USA,28
34398159,43079.66667,and,M,BRA,24
12760375,42933.70833,iOS,M,BRA,26
73288531,43034.70833,iOS,F,USA,17
63177957,43068.66667,and,F,DEU,33
11338553,42719.66667,and,M,USA,26
91557968,42407.66667,and,F,USA,24
77720668,42622.70833,and,M,USA,30
84927678,42960.70833,and,M,CAN,16
20125444,43163.66667,iOS,F,TUR,35
94863131,42671.70833,and,F,USA,17
32102837,43048.66667,iOS,F,BRA,28
12745493,43056.66667,and,F,DEU,25
54920378,42608.70833,iOS,M,USA,20
23499775,42980.70833,iOS,F,TUR,17
74410112,42215.70833,iOS,M,BRA,42
51286877,42786.66667,iOS,M,TUR,28
33586557,43170.70833,and,F,USA,36
94425677,43123.66667,and,F,USA,31
25021935,43047.66667,and,M,BRA,15
56669745,43067.66667,iOS,M,BRA,16
65896230,42342.66667,iOS,M,USA,31
45503449,42800.66667,iOS,F,CAN,23
40255919,42528.70833,and,M,BRA,42
95136437,42825.70833,iOS,F,BRA,16
29020754,42735.66667,iOS,F,TUR,18
80881018,42996.70833,and,M,DEU,26
75102903,42757.66667,and,F,USA,20
77026569,43129.66667,iOS,M,USA,38
49767998,42952.70833,and,M,DEU,24
47900353,42561.70833,iOS,F,BRA,27
90837925,43041.70833,and,M,FRA,15
27700414,42885.70833,and,M,TUR,42
46276649,43105.66667,and,M,BRA,18
53216284,42272.70833,iOS,F,TUR,38
72346896,43038.70833,and,M,BRA,15
75168442,42936.70833,iOS,M,USA,15
51136129,42895.70833,iOS,M,BRA,25
39372806,43176.70833,and,F,BRA,20
83042406,43056.66667,and,F,USA,18
90604828,43137.66667,and,F,BRA,35
56728356,42774.66667,and,F,USA,20
25763497,43124.66667,iOS,F,TUR,15
22721731,43040.70833,iOS,F,FRA,38
75516280,43121.66667,iOS,F,FRA,32
98752420,42558.70833,and,F,BRA,26
32076057,42195.70833,iOS,M,USA,49
29339906,43168.66667,and,M,USA,42
95287763,43125.66667,and,F,CAN,33
62760790,43115.66667,iOS,F,BRA,15
81942751,43057.66667,and,M,USA,17
62076763,42955.70833,and,F,BRA,33
22500921,43142.66667,iOS,M,USA,24
27829412,42640.70833,and,M,USA,25
58696921,43060.66667,and,F,BRA,15
96752936,43016.70833,iOS,M,BRA,15
53320123,42714.66667,and,F,USA,16
23285156,43168.66667,and,M,USA,22
93943016,43083.66667,and,M,USA,20
30582736,42938.70833,iOS,F,USA,15
98168127,43060.66667,and,F,DEU,16
69665428,42931.70833,iOS,M,USA,16
41314024,42787.66667,iOS,M,BRA,19
32965645,42984.70833,and,F,BRA,36
87871062,43157.66667,and,M,BRA,26
27678844,42612.70833,and,F,TUR,19
74407445,43092.66667,and,F,USA,17
92861166,43044.66667,and,F,USA,19
32405180,43145.66667,and,M,BRA,20
45585658,42447.70833,iOS,F,DEU,21
67321436,42586.70833,iOS,M,FRA,34
79868260,42813.70833,and,M,USA,25
12413567,42827.70833,and,F,BRA,26
18837715,42972.70833,iOS,M,FRA,22
97582455,42463.70833,and,F,USA,44
18578198,43127.66667,iOS,F,BRA,28
85636331,43154.66667,iOS,F,USA,21
18856959,42487.70833,iOS,M,USA,15
14988527,43159.66667,iOS,M,BRA,32
17410019,43164.66667,iOS,M,FRA,18
78330557,43139.66667,iOS,M,USA,26
79888501,43020.70833,iOS,F,USA,15
38835235,43165.66667,and,F,USA,34
86843394,42384.66667,and,F,USA,25
84515649,42085.70833,iOS,M,USA,53
59489472,42633.70833,and,F,FRA,58
60391000,42409.66667,iOS,F,USA,19
67933653,43129.66667,iOS,F,BRA,20
38558598,42529.70833,and,F,USA,27
64255980,42663.70833,iOS,F,FRA,21
91945654,42975.70833,and,M,BRA,15
87281515,43170.70833,iOS,M,USA,15
54612171,42992.70833,and,M,BRA,22
35950194,43160.66667,and,M,TUR,17
94795804,43156.66667,iOS,M,USA,19
27288628,42875.70833,and,F,BRA,36
42854020,42517.70833,iOS,F,DEU,27
98475647,42872.70833,and,M,USA,44
50924254,42979.70833,and,M,USA,49
13597840,42943.70833,and,M,BRA,25
24956963,42575.70833,and,M,TUR,29
99941131,42724.66667,iOS,F,USA,22
53882967,43132.66667,iOS,M,USA,26
70567651,42690.66667,iOS,F,FRA,32
96198603,42270.70833,and,F,TUR,17
49207845,43060.66667,and,M,BRA,15
44395198,43010.70833,and,M,BRA,38
87541292,43159.66667,iOS,F,USA,28
25475034,43097.66667,and,M,USA,64
20336736,42996.70833,and,F,BRA,16
30805088,43172.70833,and,M,BRA,21
40023083,42241.70833,and,F,FRA,15
47385749,42875.70833,and,M,USA,24
77946356,42804.66667,iOS,M,USA,17
92302822,43151.66667,and,F,BRA,38
33861585,43174.70833,and,F,USA,25
30716434,42990.70833,and,M,USA,15
38513159,42941.70833,and,M,CAN,24
26696268,43014.70833,and,M,TUR,29
11733582,42688.66667,iOS,M,USA,17
85841868,42794.66667,and,M,BRA,20
34797117,42332.66667,and,M,USA,34
50110873,42730.66667,iOS,F,USA,19
62450168,42562.70833,iOS,F,USA,18
34795751,42416.66667,and,M,FRA,39
64386191,42829.70833,iOS,M,USA,18
65424374,42547.70833,and,M,USA,52
15548010,43015.70833,and,F,USA,22
43246919,42363.66667,iOS,F,USA,36
62938523,42385.66667,and,F,BRA,15
14309671,42467.70833,and,F,USA,42
28722651,43029.70833,iOS,F,BRA,15
45454525,43161.66667,iOS,F,BRA,16
55378461,43138.66667,iOS,F,USA,20
44178622,42946.70833,and,M,BRA,23
32655967,43045.66667,and,M,USA,16
23496887,42547.70833,and,M,BRA,53
59641080,42982.70833,and,F,DEU,32
11352971,43054.66667,iOS,M,FRA,27
61456847,43071.66667,and,F,USA,23
78931325,43044.66667,and,F,DEU,23
51519655,42269.70833,and,M,FRA,26
72299451,43167.66667,iOS,M,TUR,25
24248294,42735.66667,and,M,BRA,18
50833039,42832.70833,iOS,F,USA,25
56982802,43091.66667,and,F,BRA,42
48436795,42833.70833,and,M,USA,32
62244869,42587.70833,iOS,M,BRA,20
65221100,43121.66667,and,F,USA,33
26365123,43126.66667,and,M,CAN,30
75206958,43154.66667,and,F,USA,15
59330875,43023.70833,and,F,CAN,26
40157607,42923.70833,and,M,USA,34
30892930,43081.66667,iOS,F,BRA,16
87751986,42649.70833,iOS,M,USA,36
98367238,43153.66667,and,F,USA,15
20494287,42411.66667,and,M,BRA,23
48399364,42895.70833,iOS,F,USA,44
47735313,43109.66667,iOS,F,USA,29
72901659,43124.66667,and,M,USA,19
15548925,42957.70833,and,F,TUR,26
15788207,43038.70833,iOS,M,BRA,16
16652561,42308.70833,iOS,F,BRA,29
79900953,43160.66667,iOS,M,BRA,31
64090396,43106.66667,iOS,F,TUR,23
99698214,42440.66667,and,F,DEU,20
74224979,43172.70833,and,M,DEU,15
20182729,42884.70833,iOS,F,USA,15
30106944,43160.66667,and,F,USA,15
64331140,42566.70833,iOS,F,USA,21
78072689,42762.66667,and,F,USA,19
65579217,42369.66667,and,M,CAN,23
65816034,43166.66667,iOS,M,USA,16
23287416,42369.66667,and,F,USA,15
90092328,42973.70833,and,F,USA,21
24988362,42137.70833,and,M,CAN,28
22248729,43157.66667,iOS,M,USA,17
26654943,43075.66667,iOS,M,TUR,24
77499475,42537.70833,and,F,BRA,15
93991731,42989.70833,and,M,USA,19
40333955,42743.66667,and,F,TUR,50
84510124,43039.70833,and,F,BRA,16
93972517,42418.66667,and,M,USA,17
33656481,42737.66667,and,M,BRA,20
71594790,42624.70833,and,M,BRA,54
22046429,43061.66667,iOS,F,BRA,20
86202332,43132.66667,and,M,BRA,16
46189109,42835.70833,and,M,TUR,30
65248681,42934.70833,and,F,USA,20
14733397,43141.66667,and,F,CAN,38
65553320,43042.70833,iOS,F,BRA,32
60497486,42518.70833,and,F,DEU,17
55372523,43176.70833,iOS,F,USA,15
27668398,43005.70833,iOS,F,TUR,25
30620677,43112.66667,and,M,DEU,15
76567682,42495.70833,and,F,TUR,16
53050875,42055.66667,and,F,USA,16
54228083,42984.70833,iOS,M,BRA,27
20339741,42704.66667,and,M,TUR,25
70567616,43048.66667,and,F,BRA,16
61317800,42737.66667,and,F,BRA,20
62894324,43165.66667,iOS,F,USA,18
75183350,42340.66667,and,M,CAN,27
60494357,42829.70833,and,M,BRA,23
64304731,43073.66667,iOS,F,TUR,18
16590219,43083.66667,and,F,TUR,56
15188968,43160.66667,and,M,BRA,21
65911999,42803.66667,and,M,USA,19
59408082,43169.66667,and,M,BRA,17
49859975,43017.70833,iOS,F,TUR,31
74244064,42577.70833,and,F,BRA,17
96784318,43131.66667,and,M,BRA,21
85958898,43111.66667,and,F,BRA,25
88645205,42943.70833,iOS,M,USA,22
71366144,42754.66667,iOS,F,DEU,15
92675588,42098.70833,iOS,M,USA,33
80098501,42945.70833,and,F,USA,15
62227300,42367.66667,iOS,M,USA,19
43091005,43124.66667,and,M,USA,30
67358933,43107.66667,and,F,BRA,38
42667783,42204.70833,and,F,USA,26
82567830,43079.66667,iOS,M,USA,19
83221042,42963.70833,and,F,USA,21
34333698,43004.70833,iOS,M,DEU,15
70673109,42708.66667,and,M,FRA,48
86270010,42239.70833,and,M,DEU,20
46241716,42335.66667,and,F,CAN,19
51001858,43167.66667,iOS,F,BRA,40
43102366,43149.66667,iOS,M,USA,21
49169477,43112.66667,iOS,M,USA,15
79866754,43135.66667,iOS,M,USA,24
43131522,42539.70833,and,F,BRA,29
26204909,42650.70833,and,M,DEU,16
57126914,42546.70833,iOS,M,TUR,15
44192851,43029.70833,iOS,F,DEU,54
92924168,42382.66667,iOS,M,USA,23
58771639,42356.66667,iOS,F,FRA,15
15848198,42799.66667,iOS,F,TUR,24
63701935,43107.66667,iOS,M,USA,15
22505551,42501.70833,iOS,F,DEU,21
64903141,42573.70833,iOS,M,BRA,25
57334073,42952.70833,and,M,USA,18
45234786,42779.66667,and,F,BRA,16
11808856,43013.70833,and,M,BRA,19
29630897,42734.66667,and,F,USA,58
58916540,42790.66667,iOS,M,USA,44
61250069,43174.70833,and,M,DEU,29
17130617,43093.66667,and,M,USA,25
56325655,43026.70833,and,M,USA,15
59106192,43158.66667,and,M,USA,21
48251601,42913.70833,and,F,USA,28
69422891,43072.66667,and,M,USA,24
35854931,43107.66667,iOS,F,USA,15
35051531,43167.66667,and,F,USA,20
31720938,43121.66667,and,M,DEU,23
94332933,43164.66667,and,M,USA,17
16096685,42687.66667,iOS,M,CAN,32
82270710,42851.70833,iOS,M,CAN,18
93144607,42314.66667,and,F,TUR,24
33680544,42489.70833,and,F,USA,20
34174610,43008.70833,and,F,BRA,34
33503555,42888.70833,and,M,USA,19
54429503,42868.70833,iOS,M,USA,20
69430440,43113.66667,and,F,BRA,17
77328147,42884.70833,iOS,M,USA,25
48270699,43161.66667,iOS,M,DEU,37
30952921,42964.70833,iOS,M,USA,35
35439690,42342.66667,and,F,BRA,29
60437524,42755.66667,and,M,FRA,26
12640311,43137.66667,and,M,BRA,32
76672073,43033.70833,iOS,M,FRA,15
13870185,42778.66667,iOS,F,USA,19
88280664,42749.66667,and,F,USA,33
34008805,42980.70833,iOS,M,TUR,23
99169421,43132.66667,iOS,F,DEU,21
54431021,43175.70833,and,M,USA,19
28500833,43029.70833,iOS,M,TUR,17
73572538,43143.66667,and,M,CAN,17
15926405,42793.66667,and,M,FRA,18
58497793,42381.66667,and,M,FRA,27
34685032,42752.66667,and,M,TUR,15
62785792,43086.66667,and,M,USA,27
26198448,43151.66667,iOS,M,USA,19
96660884,43168.66667,iOS,F,BRA,15
24449402,43163.66667,and,F,DEU,16
51450778,42999.70833,and,M,USA,39
53443755,43135.66667,iOS,F,DEU,33
90110353,42770.66667,iOS,M,USA,28
19153786,42678.70833,and,M,BRA,24
96496748,42615.70833,and,M,BRA,18
34641675,42069.66667,iOS,M,FRA,15
56681920,43176.70833,and,F,USA,17
48396746,42291.70833,iOS,M,FRA,16
48704171,42782.66667,and,M,USA,16
77910798,43142.66667,and,F,BRA,32
18100099,43044.66667,iOS,M,CAN,15
52052610,43023.70833,and,F,BRA,33
37181252,42623.70833,and,F,TUR,48
94732311,43097.66667,iOS,M,BRA,17
74882461,43168.66667,iOS,F,TUR,28
44922995,43171.70833,and,F,BRA,23
45448483,43015.70833,iOS,F,TUR,28
55183665,42538.70833,and,F,USA,19
40651827,42587.70833,and,M,USA,20
12123411,42475.70833,iOS,M,BRA,17
39904690,42529.70833,and,M,BRA,17
23307279,42732.66667,and,M,BRA,17
70584694,42968.70833,iOS,M,USA,16
14430087,43101.66667,and,F,USA,23
28198370,43085.66667,iOS,M,TUR,17
29225814,42641.70833,and,M,USA,20
76248955,43056.66667,iOS,M,BRA,21
98031521,43143.66667,and,F,BRA,16
39719590,43125.66667,and,F,USA,25
98703400,43096.66667,and,F,USA,25
32636255,42650.70833,iOS,F,USA,30
83375619,42661.70833,and,M,BRA,16
77148519,42859.70833,and,F,USA,15
57750405,43018.70833,and,M,USA,15
78268129,43093.66667,and,F,USA,21
63212115,43074.66667,iOS,M,USA,18
99678439,42810.70833,and,F,USA,23
29470018,42759.66667,iOS,F,USA,15
31838765,42378.66667,iOS,F,BRA,22
63999522,42942.70833,and,M,BRA,35
64414571,42917.70833,and,M,FRA,23
88344231,42830.70833,iOS,M,USA,37
54688792,42879.70833,and,M,BRA,17
