date,uid,sku,price
42553,27793375,sku_seven_1499,499
42590,27793375,sku_seven_1499,499
42860,27793375,sku_three_499,499
42878,27793375,sku_one_199,199
42885,27793375,sku_one_199,199
43035,27793375,sku_eight_2099,99
43107,27793375,sku_two_299,299
43109,27793375,sku_eight_2099,99
42959,11211603,sku_three_499,499
43196,11211603,sku_seven_1499,499
42690,28415097,sku_one_199,199
42803,28415097,sku_eight_2099,99
42923,28415097,sku_three_499,499
42993,28415097,sku_four_599,599
43065,28415097,sku_two_299,299
42968,79683743,sku_two_299,299
42674,12859402,sku_two_299,299
42706,12859402,sku_six_1299,299
42796,71435166,sku_three_499,499
42832,71435166,sku_one_199,199
43156,71435166,sku_five_899,899
43111,15341320,sku_five_899,899
43133,15341320,sku_one_199,199
43147,15341320,sku_eight_2099,99
43127,95831008,sku_four_599,599
43165,95831008,sku_two_299,299
43205,18255240,sku_seven_1499,499
42678,98332989,sku_five_899,899
42679,98332989,sku_five_899,899
42797,98332989,sku_one_199,199
42799,98332989,sku_eight_2099,99
42895,98332989,sku_three_499,499
42925,98332989,sku_three_499,499
42926,98332989,sku_three_499,499
42931,98332989,sku_five_899,899
42986,98332989,sku_three_499,499
43048,98332989,sku_four_599,599
43170,98332989,sku_three_499,499
43201,98332989,sku_five_899,899
42349,74195265,sku_two_299,299
42351,74195265,sku_one_199,199
42536,74195265,sku_two_299,299
42610,74195265,sku_one_199,199
42631,74195265,sku_four_599,599
42635,74195265,sku_four_599,599
42637,74195265,sku_one_199,199
42639,74195265,sku_one_199,199
42650,74195265,sku_one_199,199
42860,74195265,sku_two_299,299
43037,74195265,sku_two_299,299
43090,80160033,sku_four_599,599
43129,80160033,sku_one_199,199
42273,24133160,sku_four_599,599
42760,24133160,sku_three_499,499
42895,24133160,sku_two_299,299
42974,24133160,sku_one_199,199
43025,24133160,sku_two_299,299
43072,55152272,sku_one_199,199
43164,55152272,sku_one_199,199
42860,42747672,sku_one_199,199
42864,42747672,sku_three_499,499
42967,42747672,sku_four_599,599
42996,42747672,sku_four_599,599
43150,42747672,sku_four_599,599
43026,54384019,sku_one_199,199
43132,54384019,sku_one_199,199
43180,87120450,sku_one_199,199
42869,58121688,sku_four_599,599
43120,58121688,sku_three_499,499
42245,73261480,sku_two_299,299
42258,73261480,sku_two_299,299
42331,73261480,sku_three_499,499
42863,73261480,sku_three_499,499
42933,73261480,sku_eight_2099,99
43208,73261480,sku_one_199,199
42745,29052283,sku_six_1299,299
42571,36836068,sku_seven_1499,499
42522,88203148,sku_three_499,499
42665,88203148,sku_four_599,599
42696,88203148,sku_five_899,899
42850,88203148,sku_two_299,299
42895,88203148,sku_six_1299,299
42947,88203148,sku_two_299,299
43046,88203148,sku_two_299,299
43156,31916356,sku_five_899,899
43080,92402172,sku_three_499,499
43154,92402172,sku_one_199,199
43202,92402172,sku_two_299,299
42683,23833377,sku_three_499,499
42806,23833377,sku_two_299,299
42942,23833377,sku_eight_2099,99
43101,23833377,sku_two_299,299
43113,23833377,sku_four_599,599
42396,96515921,sku_one_199,199
42601,96515921,sku_four_599,599
42716,96515921,sku_two_299,299
42779,96515921,sku_seven_1499,499
42820,96515921,sku_two_299,299
43051,96515921,sku_three_499,499
43150,96515921,sku_one_199,199
42829,96977292,sku_two_299,299
42933,96977292,sku_four_599,599
42937,96977292,sku_three_499,499
42948,96977292,sku_one_199,199
43021,96977292,sku_one_199,199
43044,96977292,sku_one_199,199
43137,96977292,sku_four_599,599
43162,74928770,sku_one_199,199
42399,91889795,sku_three_499,499
42419,91889795,sku_two_299,299
42537,91889795,sku_three_499,499
42610,91889795,sku_six_1299,299
43081,91889795,sku_one_199,199
43099,91889795,sku_two_299,299
43110,91889795,sku_one_199,199
43118,91889795,sku_eight_2099,99
42963,94035387,sku_three_499,499
42936,83352334,sku_two_299,299
42958,83352334,sku_four_599,599
42888,49143588,sku_seven_1499,499
43178,49143588,sku_four_599,599
43180,49143588,sku_three_499,499
43029,41957250,sku_four_599,599
43033,12981071,sku_eight_2099,99
42758,64310577,sku_one_199,199
42874,64310577,sku_four_599,599
42907,64310577,sku_three_499,499
42919,64310577,sku_six_1299,299
42965,64310577,sku_two_299,299
43192,64310577,sku_three_499,499
43084,83206239,sku_three_499,499
42344,93472324,sku_four_599,599
42506,93472324,sku_one_199,199
42642,93472324,sku_four_599,599
42759,93472324,sku_four_599,599
43197,93472324,sku_eight_2099,99
43185,97073613,sku_three_499,499
43045,94146388,sku_four_599,599
43093,94146388,sku_two_299,299
43142,94146388,sku_two_299,299
43202,94146388,sku_six_1299,299
42281,97005577,sku_four_599,599
42317,97005577,sku_four_599,599
42331,97005577,sku_two_299,299
42404,97005577,sku_two_299,299
42458,97005577,sku_seven_1499,499
42582,97005577,sku_eight_2099,99
42675,97005577,sku_two_299,299
42729,97005577,sku_three_499,499
42731,97005577,sku_two_299,299
42734,97005577,sku_four_599,599
42837,97005577,sku_five_899,899
43119,97005577,sku_four_599,599
43163,97005577,sku_two_299,299
43198,97005577,sku_two_299,299
42893,94420748,sku_three_499,499
42898,94420748,sku_three_499,499
43091,94420748,sku_eight_2099,99
42685,64211010,sku_four_599,599
42834,64211010,sku_three_499,499
43112,64211010,sku_five_899,899
43149,64211010,sku_four_599,599
43175,64211010,sku_four_599,599
42668,52404207,sku_two_299,299
42969,52404207,sku_four_599,599
43183,52404207,sku_three_499,499
42166,69416447,sku_two_299,299
42394,69416447,sku_two_299,299
42601,69416447,sku_seven_1499,499
42663,69416447,sku_four_599,599
42886,69416447,sku_two_299,299
42928,69416447,sku_one_199,199
43162,75007032,sku_three_499,499
43211,75007032,sku_three_499,499
43007,94921963,sku_one_199,199
43012,94921963,sku_one_199,199
43020,94921963,sku_four_599,599
43118,94921963,sku_three_499,499
43159,94921963,sku_two_299,299
43191,94921963,sku_three_499,499
43195,94921963,sku_two_299,299
42978,27105666,sku_two_299,299
43008,27105666,sku_four_599,599
43042,27105666,sku_three_499,499
43044,27105666,sku_one_199,199
43146,27105666,sku_four_599,599
43153,27105666,sku_three_499,499
43155,45477300,sku_three_499,499
43012,94825233,sku_six_1299,299
43201,94825233,sku_four_599,599
42828,52645820,sku_one_199,199
43172,52645820,sku_one_199,199
42469,80465741,sku_four_599,599
42604,80465741,sku_one_199,199
42605,80465741,sku_four_599,599
42680,80465741,sku_two_299,299
42763,80465741,sku_four_599,599
43174,80465741,sku_two_299,299
43185,80465741,sku_four_599,599
42908,66194791,sku_four_599,599
42997,66194791,sku_three_499,499
43194,66194791,sku_three_499,499
43065,63013222,sku_four_599,599
42870,43346610,sku_three_499,499
43074,43346610,sku_two_299,299
43131,43346610,sku_four_599,599
43167,43346610,sku_three_499,499
42982,98120930,sku_three_499,499
43019,98120930,sku_two_299,299
43144,98120930,sku_three_499,499
42850,47579258,sku_four_599,599
42942,47579258,sku_five_899,899
43191,47579258,sku_four_599,599
43196,47579258,sku_seven_1499,499
43011,69899124,sku_two_299,299
43180,69899124,sku_one_199,199
42463,23839698,sku_two_299,299
42897,23839698,sku_one_199,199
43122,23839698,sku_two_299,299
43199,23839698,sku_three_499,499
43158,81904160,sku_five_899,899
43001,12159452,sku_three_499,499
42337,42718643,sku_two_299,299
42524,42718643,sku_one_199,199
42583,42718643,sku_one_199,199
42673,42718643,sku_eight_2099,99
42857,42718643,sku_three_499,499
43102,42718643,sku_one_199,199
43146,42718643,sku_four_599,599
43175,42718643,sku_four_599,599
42562,75265325,sku_one_199,199
42586,75265325,sku_two_299,299
42624,75265325,sku_four_599,599
42734,75265325,sku_three_499,499
42815,75265325,sku_one_199,199
42909,75265325,sku_two_299,299
42926,75265325,sku_one_199,199
42804,88535377,sku_four_599,599
43026,88535377,sku_six_1299,299
42777,26100641,sku_three_499,499
42864,26100641,sku_four_599,599
42903,26100641,sku_two_299,299
42938,26100641,sku_three_499,499
43052,26100641,sku_two_299,299
43132,26100641,sku_two_299,299
42764,80103168,sku_one_199,199
42154,83611817,sku_two_299,299
42416,83611817,sku_two_299,299
42424,83611817,sku_one_199,199
42429,83611817,sku_seven_1499,499
42508,83611817,sku_four_599,599
42666,83611817,sku_one_199,199
42764,83611817,sku_two_299,299
42647,67557207,sku_five_899,899
42695,67557207,sku_three_499,499
42785,67557207,sku_seven_1499,499
42916,67557207,sku_four_599,599
42962,67557207,sku_five_899,899
43078,67557207,sku_four_599,599
43155,67557207,sku_one_199,199
42454,86878321,sku_six_1299,299
42582,86878321,sku_one_199,199
42684,86878321,sku_two_299,299
42740,86878321,sku_three_499,499
42776,86878321,sku_three_499,499
43091,86878321,sku_two_299,299
43192,86878321,sku_three_499,499
42946,68785808,sku_four_599,599
43108,68785808,sku_seven_1499,499
42486,72930213,sku_four_599,599
42498,72930213,sku_one_199,199
42507,72930213,sku_eight_2099,99
43048,72930213,sku_seven_1499,499
42626,80618963,sku_two_299,299
42751,80618963,sku_two_299,299
42835,80618963,sku_four_599,599
42871,80618963,sku_one_199,199
42884,80618963,sku_two_299,299
43083,80618963,sku_three_499,499
43149,80618963,sku_three_499,499
43100,31394183,sku_two_299,299
43085,20355178,sku_six_1299,299
42672,33069371,sku_one_199,199
42680,33069371,sku_one_199,199
42791,33069371,sku_three_499,499
42891,33069371,sku_four_599,599
42962,33069371,sku_three_499,499
42864,61403903,sku_two_299,299
42982,61403903,sku_three_499,499
43083,61403903,sku_three_499,499
43139,55318988,sku_four_599,599
43153,57078117,sku_four_599,599
43014,80625526,sku_five_899,899
43160,80625526,sku_two_299,299
43190,80625526,sku_three_499,499
42620,60382176,sku_three_499,499
42696,60382176,sku_three_499,499
42863,60382176,sku_five_899,899
43089,60382176,sku_two_299,299
43108,60382176,sku_three_499,499
42403,25915091,sku_eight_2099,99
42525,25915091,sku_eight_2099,99
42584,25915091,sku_four_599,599
42858,25915091,sku_one_199,199
43023,25915091,sku_one_199,199
43110,80730171,sku_four_599,599
43169,80730171,sku_two_299,299
42416,39909110,sku_one_199,199
43161,43266115,sku_six_1299,299
43187,43266115,sku_three_499,499
42774,90494812,sku_one_199,199
42900,90494812,sku_two_299,299
43043,90494812,sku_two_299,299
43172,90494812,sku_one_199,199
43165,35942246,sku_four_599,599
42846,16501352,sku_three_499,499
42863,16501352,sku_four_599,599
42424,44541365,sku_four_599,599
42769,44541365,sku_one_199,199
42938,44541365,sku_two_299,299
43136,44541365,sku_two_299,299
42863,54470145,sku_two_299,299
42897,54470145,sku_three_499,499
43147,54470145,sku_four_599,599
43198,30151313,sku_three_499,499
42909,11311638,sku_three_499,499
43150,11311638,sku_four_599,599
43180,93221212,sku_four_599,599
43211,93221212,sku_three_499,499
43104,72521732,sku_eight_2099,99
43114,72521732,sku_eight_2099,99
42612,20072286,sku_one_199,199
42718,20072286,sku_two_299,299
43066,13871927,sku_four_599,599
42654,55914004,sku_three_499,499
42655,55914004,sku_four_599,599
42671,55914004,sku_two_299,299
42930,55914004,sku_three_499,499
43068,55914004,sku_one_199,199
43174,55914004,sku_four_599,599
42996,54883130,sku_two_299,299
43117,54883130,sku_three_499,499
43165,54883130,sku_five_899,899
42578,19700395,sku_one_199,199
42590,19700395,sku_two_299,299
43138,19700395,sku_one_199,199
42573,54011529,sku_eight_2099,99
42744,54011529,sku_two_299,299
43094,54011529,sku_three_499,499
42831,89664365,sku_one_199,199
42927,89912978,sku_four_599,599
42990,89912978,sku_four_599,599
43066,89912978,sku_one_199,199
43091,89912978,sku_two_299,299
43113,89912978,sku_two_299,299
43139,89912978,sku_four_599,599
43022,78294096,sku_six_1299,299
43140,78294096,sku_four_599,599
42746,44997936,sku_three_499,499
42816,44997936,sku_one_199,199
42893,44997936,sku_six_1299,299
42956,44997936,sku_seven_1499,499
42968,44997936,sku_four_599,599
43099,44997936,sku_two_299,299
42109,67550454,sku_five_899,899
42168,67550454,sku_three_499,499
42188,67550454,sku_eight_2099,99
42406,67550454,sku_one_199,199
42678,67550454,sku_three_499,499
42784,67550454,sku_three_499,499
42814,67550454,sku_six_1299,299
42939,67550454,sku_two_299,299
42982,67550454,sku_two_299,299
43176,67550454,sku_four_599,599
43140,53853803,sku_three_499,499
43188,53853803,sku_one_199,199
43189,53853803,sku_seven_1499,499
43072,44706816,sku_one_199,199
43175,20320232,sku_three_499,499
43136,98670930,sku_four_599,599
43161,98670930,sku_two_299,299
42556,69359991,sku_three_499,499
42606,69359991,sku_three_499,499
42735,69359991,sku_one_199,199
42759,69359991,sku_two_299,299
42839,69359991,sku_six_1299,299
42911,69359991,sku_three_499,499
42941,69359991,sku_three_499,499
42949,69359991,sku_two_299,299
42972,69359991,sku_two_299,299
43114,69359991,sku_two_299,299
43185,69359991,sku_one_199,199
43207,69359991,sku_six_1299,299
42843,29536399,sku_four_599,599
42953,29536399,sku_one_199,199
43048,29536399,sku_eight_2099,99
43053,29536399,sku_six_1299,299
43126,29536399,sku_three_499,499
43127,29536399,sku_one_199,199
43133,29536399,sku_four_599,599
43046,50852622,sku_one_199,199
43057,50852622,sku_two_299,299
43116,50852622,sku_four_599,599
42659,12613544,sku_four_599,599
42965,12613544,sku_three_499,499
43012,12613544,sku_three_499,499
43162,12613544,sku_eight_2099,99
42900,97875501,sku_six_1299,299
43023,97875501,sku_one_199,199
42790,66996989,sku_four_599,599
42847,66996989,sku_one_199,199
42925,66996989,sku_three_499,499
43017,66996989,sku_one_199,199
43018,66996989,sku_two_299,299
43183,92115496,sku_one_199,199
43113,73999973,sku_two_299,299
42565,84199805,sku_five_899,899
42647,84199805,sku_one_199,199
42753,84199805,sku_four_599,599
43004,84199805,sku_six_1299,299
43156,32074290,sku_one_199,199
42986,48900836,sku_six_1299,299
43022,48900836,sku_four_599,599
43084,48900836,sku_five_899,899
43179,48900836,sku_four_599,599
42942,76826271,sku_one_199,199
43174,76826271,sku_three_499,499
43144,57963087,sku_two_299,299
42899,59812956,sku_six_1299,299
42916,59812956,sku_six_1299,299
42941,59812956,sku_four_599,599
42950,59812956,sku_two_299,299
43091,59812956,sku_two_299,299
43138,59812956,sku_six_1299,299
42717,28794739,sku_one_199,199
42729,28794739,sku_five_899,899
42806,28794739,sku_one_199,199
42848,28794739,sku_three_499,499
42922,28794739,sku_six_1299,299
43019,28794739,sku_four_599,599
43091,28794739,sku_four_599,599
43192,28794739,sku_two_299,299
42714,42508443,sku_four_599,599
42924,42508443,sku_three_499,499
42980,42508443,sku_four_599,599
42997,42508443,sku_four_599,599
43086,42508443,sku_three_499,499
42671,22888664,sku_four_599,599
42676,22888664,sku_two_299,299
42717,22888664,sku_four_599,599
42733,22888664,sku_four_599,599
42761,22888664,sku_one_199,199
42783,22888664,sku_seven_1499,499
42808,22888664,sku_one_199,199
42875,22888664,sku_one_199,199
42911,22888664,sku_one_199,199
42948,22888664,sku_two_299,299
42953,22888664,sku_two_299,299
43088,22888664,sku_one_199,199
43136,22888664,sku_two_299,299
42421,13187272,sku_four_599,599
42999,13187272,sku_four_599,599
43059,13187272,sku_one_199,199
42579,96104333,sku_two_299,299
42643,96104333,sku_two_299,299
42860,96104333,sku_five_899,899
42945,96104333,sku_three_499,499
42986,96104333,sku_eight_2099,99
43058,96104333,sku_two_299,299
43113,96104333,sku_one_199,199
42823,65588515,sku_eight_2099,99
42880,65588515,sku_three_499,499
42936,65588515,sku_four_599,599
42960,65588515,sku_two_299,299
43049,65588515,sku_one_199,199
43071,65588515,sku_one_199,199
43127,65588515,sku_six_1299,299
42932,79530173,sku_one_199,199
43207,79530173,sku_four_599,599
43088,97573673,sku_six_1299,299
43098,97573673,sku_four_599,599
42884,46687593,sku_eight_2099,99
42666,47973397,sku_one_199,199
42916,47973397,sku_four_599,599
42986,47973397,sku_two_299,299
43060,47973397,sku_eight_2099,99
43117,47973397,sku_two_299,299
42601,11976959,sku_five_899,899
42658,11976959,sku_three_499,499
42830,11976959,sku_one_199,199
42851,11976959,sku_one_199,199
42923,11976959,sku_one_199,199
42942,11976959,sku_seven_1499,499
42980,11976959,sku_four_599,599
43016,11976959,sku_one_199,199
43067,11976959,sku_two_299,299
43084,11976959,sku_eight_2099,99
43178,40677015,sku_three_499,499
43208,40677015,sku_six_1299,299
42600,91228310,sku_two_299,299
42717,91228310,sku_two_299,299
43077,91228310,sku_three_499,499
43186,91228310,sku_four_599,599
43033,75539773,sku_five_899,899
43078,75539773,sku_one_199,199
43174,75539773,sku_three_499,499
42845,80964607,sku_two_299,299
43088,80964607,sku_two_299,299
42647,77446612,sku_four_599,599
42655,77446612,sku_one_199,199
42670,77446612,sku_five_899,899
42885,77446612,sku_two_299,299
42983,77446612,sku_three_499,499
42998,77446612,sku_four_599,599
43194,77446612,sku_eight_2099,99
43173,30527314,sku_one_199,199
43130,33179676,sku_four_599,599
43001,78332445,sku_four_599,599
43008,78332445,sku_three_499,499
43099,78332445,sku_three_499,499
43164,78332445,sku_three_499,499
42577,96467894,sku_four_599,599
42191,26310500,sku_two_299,299
42336,26310500,sku_three_499,499
42688,26310500,sku_three_499,499
42689,26310500,sku_three_499,499
42702,26310500,sku_two_299,299
42823,26310500,sku_three_499,499
42954,26310500,sku_four_599,599
43160,26310500,sku_four_599,599
42604,47592236,sku_one_199,199
42617,47592236,sku_seven_1499,499
42750,47592236,sku_one_199,199
42977,47592236,sku_one_199,199
43018,47592236,sku_two_299,299
43100,47592236,sku_one_199,199
43170,47592236,sku_two_299,299
42929,53536734,sku_three_499,499
42931,53536734,sku_two_299,299
43197,22129601,sku_two_299,299
43198,22129601,sku_one_199,199
42622,97703745,sku_one_199,199
42817,97703745,sku_two_299,299
43036,97703745,sku_three_499,499
43144,97703745,sku_one_199,199
43205,97703745,sku_one_199,199
42950,59057312,sku_seven_1499,499
42962,59057312,sku_five_899,899
43067,59057312,sku_three_499,499
43071,59057312,sku_three_499,499
43121,59057312,sku_one_199,199
42893,72870902,sku_one_199,199
43168,72870902,sku_two_299,299
43208,53254137,sku_one_199,199
42238,66103310,sku_four_599,599
42348,66103310,sku_one_199,199
42960,66103310,sku_four_599,599
42971,66103310,sku_two_299,299
43094,21907151,sku_six_1299,299
43142,21907151,sku_one_199,199
43182,12428916,sku_one_199,199
42433,81309104,sku_two_299,299
42544,81309104,sku_two_299,299
42571,81309104,sku_one_199,199
42698,81309104,sku_two_299,299
42702,81309104,sku_four_599,599
42818,81309104,sku_one_199,199
42860,81309104,sku_one_199,199
42742,18350032,sku_six_1299,299
43175,18350032,sku_three_499,499
42698,65707304,sku_one_199,199
42828,65707304,sku_four_599,599
43025,65707304,sku_three_499,499
43055,65707304,sku_one_199,199
42550,58870601,sku_four_599,599
43072,52172947,sku_eight_2099,99
43075,52172947,sku_two_299,299
43097,52172947,sku_four_599,599
43125,52172947,sku_one_199,199
43138,52172947,sku_three_499,499
42614,90117105,sku_three_499,499
42700,90117105,sku_three_499,499
42850,90117105,sku_five_899,899
42907,90117105,sku_three_499,499
43038,90117105,sku_six_1299,299
43190,90117105,sku_one_199,199
43193,90117105,sku_one_199,199
42988,81659476,sku_three_499,499
42565,93416654,sku_three_499,499
42624,93416654,sku_two_299,299
42656,93416654,sku_one_199,199
42795,93416654,sku_three_499,499
42855,93416654,sku_four_599,599
42873,93416654,sku_seven_1499,499
42935,93416654,sku_four_599,599
43083,93416654,sku_one_199,199
42794,66028246,sku_two_299,299
42732,90576135,sku_four_599,599
42760,90576135,sku_three_499,499
42808,90576135,sku_one_199,199
42815,90576135,sku_one_199,199
42939,90576135,sku_four_599,599
42684,47183962,sku_two_299,299
42686,47183962,sku_three_499,499
42698,47183962,sku_three_499,499
42885,47183962,sku_one_199,199
42892,47183962,sku_four_599,599
43077,47183962,sku_eight_2099,99
43145,47183962,sku_two_299,299
42774,51018176,sku_four_599,599
42940,51018176,sku_three_499,499
42862,64274271,sku_eight_2099,99
42935,64274271,sku_two_299,299
43042,64274271,sku_five_899,899
43067,64274271,sku_two_299,299
43125,64274271,sku_three_499,499
43152,64274271,sku_four_599,599
43032,94667497,sku_one_199,199
43070,94667497,sku_one_199,199
43096,94667497,sku_three_499,499
42704,12512467,sku_four_599,599
42791,12512467,sku_two_299,299
42904,12512467,sku_two_299,299
43005,12512467,sku_three_499,499
43200,12512467,sku_one_199,199
43082,34206549,sku_one_199,199
42573,56637414,sku_two_299,299
42592,56637414,sku_four_599,599
42665,56637414,sku_three_499,499
43068,56637414,sku_three_499,499
43124,56637414,sku_three_499,499
43154,56637414,sku_one_199,199
42784,85023520,sku_two_299,299
42952,85023520,sku_one_199,199
43015,85023520,sku_two_299,299
43018,85023520,sku_four_599,599
43037,85023520,sku_one_199,199
43049,85023520,sku_two_299,299
43051,85023520,sku_three_499,499
43183,85023520,sku_four_599,599
43206,85023520,sku_three_499,499
43092,93838937,sku_four_599,599
43154,93838937,sku_six_1299,299
43162,28191749,sku_one_199,199
43172,28191749,sku_seven_1499,499
43085,41045336,sku_five_899,899
42676,30580782,sku_one_199,199
42685,30580782,sku_two_299,299
42699,30580782,sku_three_499,499
42716,30580782,sku_two_299,299
42730,30580782,sku_four_599,599
42967,30580782,sku_four_599,599
42992,30580782,sku_eight_2099,99
43059,30580782,sku_three_499,499
42595,69237628,sku_six_1299,299
42683,69237628,sku_two_299,299
42818,69237628,sku_two_299,299
42857,69237628,sku_three_499,499
42978,69237628,sku_one_199,199
43005,69237628,sku_one_199,199
42300,36104017,sku_four_599,599
42693,36104017,sku_three_499,499
42704,36104017,sku_one_199,199
42714,36104017,sku_three_499,499
43167,36104017,sku_two_299,299
43127,89104187,sku_one_199,199
43031,41644485,sku_one_199,199
43091,21794944,sku_two_299,299
43158,21794944,sku_four_599,599
42631,95399683,sku_two_299,299
42789,24373914,sku_two_299,299
43157,24373914,sku_one_199,199
43191,24373914,sku_two_299,299
42965,45935274,sku_two_299,299
42525,27207518,sku_two_299,299
42526,27207518,sku_three_499,499
42674,27207518,sku_two_299,299
42762,27207518,sku_six_1299,299
42850,27207518,sku_eight_2099,99
42979,27207518,sku_three_499,499
43023,27207518,sku_four_599,599
43210,59225987,sku_four_599,599
43047,43346800,sku_four_599,599
43102,43346800,sku_one_199,199
43122,43346800,sku_seven_1499,499
43131,43346800,sku_two_299,299
43177,43346800,sku_two_299,299
43190,43346800,sku_two_299,299
43211,43346800,sku_one_199,199
42961,11756777,sku_three_499,499
42985,11756777,sku_one_199,199
42635,89676941,sku_three_499,499
42637,89676941,sku_eight_2099,99
42788,89676941,sku_two_299,299
42846,89676941,sku_one_199,199
42923,89676941,sku_three_499,499
42971,89676941,sku_two_299,299
43058,89676941,sku_four_599,599
43060,89676941,sku_one_199,199
42734,94637697,sku_four_599,599
42422,15988689,sku_two_299,299
43012,15988689,sku_four_599,599
43155,17224333,sku_four_599,599
43054,36029568,sku_four_599,599
43108,36029568,sku_six_1299,299
42932,31446151,sku_one_199,199
42942,31446151,sku_six_1299,299
43099,31446151,sku_one_199,199
43199,28714986,sku_seven_1499,499
43103,95718406,sku_one_199,199
43131,95718406,sku_two_299,299
43123,83807431,sku_five_899,899
43152,83807431,sku_three_499,499
43159,83807431,sku_four_599,599
42836,85470265,sku_three_499,499
42839,85470265,sku_three_499,499
42909,85470265,sku_four_599,599
42994,85470265,sku_five_899,899
42996,85470265,sku_one_199,199
43177,79721979,sku_one_199,199
43191,79721979,sku_three_499,499
42959,25194914,sku_three_499,499
43008,25194914,sku_one_199,199
43093,25194914,sku_three_499,499
42999,83628076,sku_one_199,199
43123,83628076,sku_two_299,299
42791,77557879,sku_eight_2099,99
42633,75633715,sku_three_499,499
43085,75633715,sku_four_599,599
43191,34478937,sku_two_299,299
42429,54143576,sku_two_299,299
42458,54143576,sku_four_599,599
42517,54143576,sku_eight_2099,99
42698,54143576,sku_six_1299,299
42851,54143576,sku_one_199,199
43051,54143576,sku_four_599,599
43198,54143576,sku_one_199,199
42807,36282124,sku_one_199,199
42987,36282124,sku_three_499,499
43042,36282124,sku_two_299,299
43055,36282124,sku_three_499,499
43143,36282124,sku_one_199,199
42476,27462048,sku_two_299,299
42772,27462048,sku_two_299,299
42777,27462048,sku_four_599,599
42805,27462048,sku_six_1299,299
42855,27462048,sku_three_499,499
42655,87948327,sku_four_599,599
42786,87948327,sku_two_299,299
42819,87948327,sku_four_599,599
42855,87948327,sku_two_299,299
43139,87948327,sku_four_599,599
43102,25435628,sku_one_199,199
42819,96840524,sku_seven_1499,499
42924,96840524,sku_four_599,599
42937,96840524,sku_four_599,599
43099,96840524,sku_two_299,299
42519,95674089,sku_one_199,199
42534,95674089,sku_two_299,299
42759,95674089,sku_four_599,599
42786,95674089,sku_seven_1499,499
42873,95674089,sku_two_299,299
42971,95674089,sku_four_599,599
43160,95674089,sku_eight_2099,99
42951,58700485,sku_three_499,499
43063,58700485,sku_four_599,599
42618,56742706,sku_three_499,499
42628,56742706,sku_seven_1499,499
42890,56742706,sku_one_199,199
43115,56742706,sku_two_299,299
43119,56742706,sku_four_599,599
42820,54810234,sku_two_299,299
42966,54810234,sku_three_499,499
42987,54810234,sku_four_599,599
43083,54810234,sku_two_299,299
43105,54810234,sku_eight_2099,99
43165,54810234,sku_one_199,199
43007,26206386,sku_one_199,199
43013,26206386,sku_one_199,199
43092,26206386,sku_six_1299,299
43109,26206386,sku_two_299,299
43117,26206386,sku_five_899,899
42221,44437453,sku_two_299,299
42262,44437453,sku_two_299,299
42435,44437453,sku_two_299,299
42762,44437453,sku_four_599,599
42830,44437453,sku_two_299,299
42922,44437453,sku_two_299,299
42966,44437453,sku_one_199,199
42802,78334743,sku_four_599,599
42983,78334743,sku_two_299,299
42988,78334743,sku_one_199,199
43053,78334743,sku_two_299,299
43170,78334743,sku_one_199,199
42267,27871636,sku_six_1299,299
42284,27871636,sku_three_499,499
42303,27871636,sku_one_199,199
42465,27871636,sku_three_499,499
42554,27871636,sku_two_299,299
42740,27871636,sku_three_499,499
42821,27871636,sku_four_599,599
42891,27871636,sku_four_599,599
42906,27871636,sku_three_499,499
42910,27871636,sku_four_599,599
43070,27871636,sku_one_199,199
43026,55470182,sku_two_299,299
43060,55470182,sku_three_499,499
43149,55470182,sku_five_899,899
42152,81870014,sku_four_599,599
42244,81870014,sku_two_299,299
42261,81870014,sku_two_299,299
42453,81870014,sku_five_899,899
42636,81870014,sku_one_199,199
42737,81870014,sku_three_499,499
42782,81870014,sku_four_599,599
42897,81870014,sku_four_599,599
42868,61015529,sku_four_599,599
42926,57406482,sku_six_1299,299
42473,94090865,sku_three_499,499
42658,94090865,sku_five_899,899
42726,94090865,sku_five_899,899
42740,94090865,sku_two_299,299
42752,94090865,sku_three_499,499
42915,94090865,sku_three_499,499
42949,94090865,sku_two_299,299
42955,94090865,sku_three_499,499
43117,94090865,sku_four_599,599
42799,44650512,sku_three_499,499
43147,44650512,sku_four_599,599
43177,44650512,sku_four_599,599
42625,55677620,sku_four_599,599
42707,55677620,sku_three_499,499
43044,55677620,sku_four_599,599
43149,55677620,sku_one_199,199
42823,73337819,sku_three_499,499
42868,73337819,sku_six_1299,299
43046,73337819,sku_one_199,199
43151,73337819,sku_one_199,199
42213,19621049,sku_four_599,599
42508,19621049,sku_four_599,599
42567,19621049,sku_six_1299,299
42811,19621049,sku_four_599,599
42979,19621049,sku_four_599,599
43173,19621049,sku_one_199,199
42633,89804397,sku_one_199,199
42797,89804397,sku_two_299,299
43099,89804397,sku_one_199,199
43075,88322199,sku_one_199,199
42544,51284237,sku_two_299,299
42555,51284237,sku_five_899,899
42702,51284237,sku_two_299,299
42909,51284237,sku_three_499,499
42913,51284237,sku_two_299,299
43087,51284237,sku_one_199,199
43101,51284237,sku_three_499,499
43162,51284237,sku_four_599,599
43096,27250031,sku_eight_2099,99
43207,27250031,sku_four_599,599
42973,46616311,sku_one_199,199
43054,46616311,sku_six_1299,299
43078,46616311,sku_four_599,599
43111,46616311,sku_one_199,199
43121,46616311,sku_four_599,599
